GameID,EventID,Comment,,,,,
10683,2,"replay,1,dickc002,COL,laynj901,HOU03,O,N,U,,H $Corey Dickerson's fly to LF struck near the yellow line at the top of the wall to the right of the Crawford Boxes; the ball was ruled in play; crew chief Jerry Layne requested a review, which upheld the call",,,,,
10683,67,"replay,7,gonzc001,COL,laynj901,HOU03,F,Y,U,,H $Carlos Gonzalez' fly to RF was ruled fair over the top of the RF pole; crew chief Jerry Layne requested a review; the call was overturned to a foul ball by replay",,,,,
10831,12,"replay,1,valbl001,HOU,westj901,HOU03,,Y,M,HOU,C $when Luis Valbuena was called out at 1B, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay",,,,,
10831,16,"ej,oberb001,P,drakr901,Throwing at batter $Brett Oberholtzer's threw his first pitch at Alex Rodriguez' belt buckle; Oberholtzer ejected by HP umpire Rob Drake",,,,,
10831,72,"replay,8,younc004,NYA,westj901,HOU03,,N,M,HOU,C $when Brett Gardner was called safe at 2B, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay",,,,,
10831,87,$fan interference,,,,,
10846,56,$fan interference,,,,,
10889,52,Astros right fielder George Springer left the game due to an injured arm,,,,,
10889,64,"replay,7,cartc002,HOU,mealj901,HOU03,,N,M,KCA,A $when Jose Altuve was called safe at HP, Royals manager Ned Yost challenged the ruling; the call was upheld by replay",,,,,
11058,10,Astros first baseman Chris Carter left the game due to an injured foot,,,,,
11073,69,"replay,8,altuj001,HOU,davig901,HOU03,,N,M,TEX,A $when Marwin Gonzalez was called safe at HP, Rangers manager Jeff Banister challenged the ruling; the call was upheld by replay",,,,,
11073,73,"$when Rougned Odor stepped out of the box, catcher Hank Conger told him to get back in; Odor and Conger started arguing; HP umpire Tony Randazzo and Prince Fielder stepped between them; both benches cleared; managers A.J. Hinch and Jeff Banister shouted at each other",,,,,
11113,58,"replay,7,holtb002,BOS,mealj901,HOU03,,N,M,BOS,C $when Brock Holt was called out at 1B, Red Sox manager John Farrell challenged the ruling; the call was upheld by replay",,,,,
11129,62,"replay,7,tuckp001,HOU,mealj901,HOU03,,Y,M,HOU,C $when Preston Tucker was called out at 1B, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay",,,,,
11141,62,"$originally scored as stolen base, changed to wild pitch on 07-31-2015",,,,,
11141,63,"replay,7,gonzm002,HOU,mealj901,HOU03,,N,M,HOU,A $when Marwin Gonzalez was called out at 3B, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay",,,,,
11141,69,"replay,8,sandp001,BOS,mealj901,HOU03,,N,U,,A $when Hanley Ramirez was called safe at 2B, crew chief Jerry Meals requested a review; the call was upheld by replay",,,,,
11141,83,"replay,9,altuj001,HOU,mealj901,HOU03,I,N,U,,H Jose Altuve's fly to LF was touched by a fan in the front row; it was called a home run; crew chief Jerry Meals requested a review, which confirmed the call of home run, thus ending the game",,,,,
11206,5,"replay,1,aybae001,ANA,gibsg901,HOU03,,N,M,HOU,C $when Erick Aybar was called safe at 1B, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay",,,,,
11206,40,"$originally an RBI on run scoring from first, removed on 07-31-2015",,,,,
11221,56,$the first pitch by Trevor Gott glanced off the glove of catcher Carlos Perez and struck HP umpire Greg Gibson on the left wrist,,,,,
11235,58,"replay,8,marij002,HOU,gibsg901,HOU03,,Y,M,HOU,C $when Jake Marisnick was called out at 1B, Rockies manager Walt Weiss challenged the ruling; the call was overturned by replay",,,,,
11264,69,"replay,8,gomec002,HOU,scotd901,HOU03,,N,M,HOU,A $when Hank Conger was called out at HP, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay",,,,,
11436,20,"replay,3,altuj001,HOU,millb901,HOU03,,Y,M,HOU,C $when Jose Altuve was called out at 1B, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay",,,,,
11451,35,"ej,hinca001,M,millb901,Replay ruling replay,5,kinsi001,DET,millb901,HOU03,,Y,M,DET,D $when Preston Tucker was ruled to have caught Ian Kinsler's line drive, Tigers manager Brad Ausmus challenged the ruling; the call was overturned by replay; Astros manager A.J. Hinch ejected by HP umpire Bill Miller",,,,,
11466,2,"replay,1,iglej001,DET,millb901,HOU03,,Y,M,HOU,I $when Jose Iglesias was ruled to have been hit by a pitch, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay",,,,,
11466,59,"ej,kinsi001,P,eddid901,Balls and strikes Tigers second baseman Ian Kinsler ejected by HP umpire Doug Eddings",,,,,
11492,22,"replay,3,altuj001,HOU,westj901,HOU03,,Y,M,HOU,C $when Jose Altuve was called out at 1B, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay",,,,,
11507,3,"replay,1,longe001,TBA,westj901,HOU03,,Y,M,HOU,C $when Desmond Jennings was called safe at 2B, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay",,,,,
11507,45,"replay,6,tuckp001,HOU,westj901,HOU03,,Y,M,HOU,C $when Preston Tucker was called out at 1B, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay",,,,,
11507,92,"replay,13,sizeg001,TBA,westj901,HOU03,,Y,M,HOU,C $when Grady Sizemore was called safe at 1B, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay",,,,,
11534,0,$No-hitter by Mike Fiers,,,,,
11534,44,"replay,6,lowrj001,HOU,hirsj901,HOU03,,N,M,HOU,C $when Jed Lowrie was called out at 1B, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay",,,,,
11549,22,"replay,4,rollj001,LAN,hirsj901,HOU03,,N,M,LAN,A $when Jimmy Rollins was called out at 2B, Dodgers manager Don Mattingly challenged the ruling; the call was upheld by replay",,,,,
11549,30,"replay,5,utlec001,LAN,hirsj901,HOU03,,N,M,HOU,S $Chase Utley's line drive to RF bounced in fair territory and caromed off the bottom of the pole above the yellow line; the ball was ruled in play and Utley reached 3B; Astros manager A.J. Hinch challenged the ruling, which was overturned by replay to an automatic double",,,,,
11564,50,"replay,6,gatte001,HOU,hirsj901,HOU03,,N,M,HOU,A $when Carlos Gomez was called out at HP, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay; catcher A.J. Ellis was kicked on the head during the play",,,,,
11564,50,Astros third baseman Jed Lowrie left the game due to an injured hand,,,,,
11564,68,"ej,puigy001,P,hoyej901,Called third strike (Threw bat) Dodgers right fielder Yasiel Puig ejected by HP umpire James Hoye",,,,,
11564,82,"replay,10,castj006,HOU,hirsj901,HOU03,O,N,U,,H $Jason Castro's fly to LF was touched by a fan in the front row; the ball fell onto the field; crew chief John Hirschbeck requested a review, which upheld the call of home run",,,,,
11673,38,"replay,5,sucrj001,SEA,barrt901,HOU03,,Y,M,SEA,A $when Brad Miller was called out at 2B, Mariners manager Lloyd McClendon challenged the ruling; the call was overturned by replay",,,,,
11686,26,Astros pitcher Scott Feldman left the game due to an injured shoulder,,,,,
11701,58,"replay,7,cruzn002,SEA,barrt901,HOU03,,N,M,HOU,A $when Kyle Seager was called safe at 3B, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay",,,,,
11701,71,Mariners designated hitter Nelson Cruz left the game due to an injured leg,,,,,
11722,4,"replay,1,sanom001,MIN,culbf901,HOU03,,N,M,MIN,P $when Joe Mauer was called out at HP, Twins manager Paul Molitor challenged the ruling; the call was upheld by replay, saying the catcher did not block HP without the ball",,,,,
11930,75,"replay,8,burnb002,OAK,wintm901,HOU03,,N,M,OAK,A $when Billy Burns was called out at 3B, Athletics manager Bob Melvin challenged the ruling; the call was upheld by replay",,,,,
11961,73,"replay,9,cowgc001,ANA,barrt901,HOU03,,N,M,HOU,A $David Murphy rounded 3B and stopped; when Carlos Perez ran to 3B, Murphy ran to HP; when Murphy was called safe at HP, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay",,,,,
11970,45,"ej,santh001,P,conrc901,Balls and strikes Angels pitcher Hector Santiago ejected by HP umpire Chris Conroy as he left the field after being removed from the game",,,,,
11985,20,"replay,2,tuckp001,HOU,barrt901,HOU03,,Y,U,,K $when the seventh pitch was called a ball and it was not deemed ball four, crew chief Ted Barrett requested a review; the pitch was ruled ball four by replay",,,,,
11985,46,"replay,5,lowrj001,HOU,barrt901,HOU03,,N,M,HOU,A $when Carlos Correa was called out at 2B, Astros manager A.J. Hinch challenged the ruling; the call was upheld by replay",,,,,
12014,67,"replay,7,andre001,TEX,vanol901,HOU03,,N,M,HOU,D $Jose Altuve and Carlos Correa collided behind 2B as Altuve attempted to catch the popup; Correa's arm clotheslined Altuve, who dropped the ball when he landed and rolled; the play was ruled no catch; Astros manager A.J. Hinch challenged the ruling, which was upheld by replay",,,,,
12029,37,"replay,4,marij002,TEX,vanol901,HOU03,,N,M,TEX,I $when Jake Marisnick was ruled to have been hit by a pitch, Rangers manager Jeff Banister challenged the ruling; the call was upheld by replay",,,,,
12044,65,"replay,8,tuckp001,HOU,vanol901,HOU03,,N,M,TEX,A $when Carlos Gomez was called safe at HP, Rangers manager Jeff Banister challenged the ruling; the call was upheld by replay",,,,,
2509,35,Twins LF Josh Willingham hit the wall and fell,,,,,
2520,74,Angels pitcher Scott Downs left the game due to an injured ankle when Denard Span stepped on his ankle when crossing 1B,,,,,
2547,49,Twins pitcher Nick Blackburn left the game due to an injured shoulder,,,,,
2547,83,"originally scored E6, changed to single on 4-18",,,,,
2697,52,Red Sox Cody Ross left the game due to an injured knee,,,,,
2872,17,fan interference,,,,,
2886,20,$Joe Mauer's throw hit Albert Pujols on the back and caromed away, Pujols stumbled into the bag and seemed to hurt his ankle but remained in the game,,,,
2886,66,"ej,sciom001,M,holbs901,Balls and strikes Angels Manager Mike Scioscia ejected by HP umpire Sam Holbrook for arguing balls and strikes",,,,,
2908,0,$Rain delay of 1:51 at start of game,,,,,
2923,40,"replay,6,bautj002,TOR,tscht901,MIN04,O,Y,I,,H $Jose Bautista's line drive just cleared the LF fence and hit the concrete wall behind the flowers; the ball rebounded back onto the field and was ruled in play; Bautista stopped at 2B but the Blue Jays were all yelling that the ball cleared the fence; crew chief Tim Tschida watched the replay and overturned the call to a home run",,,,,
3108,78,"ej,carrj001,P,porta901,Call at 1B ej,gardr001,M,porta901,Call at 1B Twins 3B Jamey Carroll and Manager Ron Gardenhire ejected by 1B umpire Alan Porter; Porter called Carroll out when he beat pitcher Joaquin Benoit to the bag",,,,,
3325,75,"Originally scored E5, but changed to single on 06-13-2012; makes two runs now earned",,,,,
3397,76,"replay,9,mastd002,MIN,gormb901,MIN04,F,N,I,,H $Darin Mastroianni's fly down the LF line was ruled foul by 3B umpire Brian Gorman; after the Twins asked about the call, Gorman, the crew chief, watched the replay and upheld the call",,,,,
3412,63,Twins catcher Joe Mauer left the game due to an injured leg,,,,,
3533,21,"replay,3,spand001,MIN,welkt901,MIN04,F,N,I,,H $Denard Span hit the 3-2 pitch down the RF line and the ball was ruled foul by 1B umpire Paul Schreiber; Twins manager Ron Gardenhire asked about the call, so crew chief Tim Welke watched the replay and upheld the call",,,,,
3548,57,"replay,7,piera001,CHA,welkt901,MIN04,O,N,I,,H $A.J. Pierzynski's fly hit the top of the wall and caromed back onto the field; Denard Span hit the wall hard and the ball was retrieved by RF Ben Revere; the ball was ruled in play but the White Sox asked about the call so crew chief Tim Welke watched the replay and upheld the call",,,,,
3779,72,"$originally scored as single plus E6, changed to error all the way on 7-19-2012; two runs now unearned",,,,,
4110,73,"$originally scored as S6, changed to E1 on 8-21-2012; one run now becomes unearned",,,,,
4181,62,fan interference,,,,,
4374,30,"$originally scored E3, changed to double on 9-05-2012",,,,,
4374,32,fan interference,,,,,
4506,12,"$originally scored as single, changed to error on 9-11-2012",,,,,
4520,60,Indians designated hitter Asdrubal Cabrera left the game due to an injured hand,,,,,
4565,79,"$originally scored as SB, changed to DI on 9-18-2012",,,,,
4576,76,"ej,butlb003,P,estam901,Balls and strikes Royals designated hitter Billy Butler ejected by HP umpire Mike Estabrook after ignoring two warnings to stop arguing during at bat; Butler thought the fourth pitch was high",,,,,
4778,53,Twins shortstop Eduardo Escobar left the game due to an injured elbow,,,,,
7322,29,"replay,4,lemad001,COL,laynj901,MIA02,,N,M,MIA,C $after Jordan Pacheco was ruled safe at 2B, Marlins manager Mike Redmond challenged the call; it was upheld by review",,,,,
7322,52,Rockies left fielder Carlos Gonzalez left the game due to an injured head,,,,,
7336,34,"replay,3,ozunm001,MIA,laynj901,MIA02,,N,M,COL,C $1B umpire Jerry Layne ruled that Michael Cuddyer's foot was off the bag; Rockies manager Walt Weiss challenged the call, which was upheld by review",,,,,
7336,77,"replay,8,bakej001,MIA,laynj901,MIA02,,N,U,,A $crew chief Jerry Layne asked for a review of the call on the stolen base; it was confirmed",,,,,
7363,10,"originally scored E4/TH, changed on 4-8-2014",,,,,
7480,3,"replay,1,wertj001,WAS,westj901,MIA02,O,N,U,,H $the fly ball struck the green stripe at the top of the wall and caromed back onto the field; it was ruled in play; Nationals manager Matt Williams spoke with crew chief Joe West and West asked for a review; the call was confirmed by replay",,,,,
7490,34,"$after a fastball near the head, Ian Desmond yelled at Tom Koehler; Jarrod Saltalamacchia intervened; Salty and Desmond had words; both benches cleared and both teams were warned",,,,,
7503,45,"replay,6,wertj001,WAS,westj901,MIA02,I,N,U,,H $Jayson Werth's fly to right center was touched by a fan above the top of the padded wall; it was ruled a home run but Marlins manager Mike Redmond talked to the umpires; crew chief Joe West requested a review, which upheld the call",,,,,
7530,81,"replay,9,ozunm001,MIA,demud901,MIA02,,Y,M,MIA,C $Kyle Seager bobbled the catch but Reed Johnson was called out at 3B; Marlins manager Mike Redmond challenged the ruling, which was overturned by replay due to the new interpretation of the transfer rule",,,,,
7560,63,"replay,8,joneg002,MIA,demud901,MIA02,,Y,M,MIA,C $when Christian Yelich was called out at HP, Marlins manager Mike Redmond challenged the ruling; it was overturned by replay",,,,,
7691,42,"replay,5,hecha001,MIA,culbf901,MIA02,,Y,M,MIA,A $when Adeiny Hechavarria was called out at 2B, Marlins manager Mike Redmond challenged the ruling; it was overturned by replay",,,,,
7703,20,"replay,3,heywj001,ATL,culbf901,MIA02,,Y,M,ATL,C $when Jason Heyward was called out at 1B, Braves manager Fredi Gonzalez challenged the ruling; it was overturned by replay",,,,,
7716,2,"replay,1,puigy001,LAN,scotd901,MIA02,,Y,M,MIA,A $when Dee Gordon was called safe at 2B, Marlins manager Mike Redmond challenged the ruling; it was overturned by replay",,,,,
7716,68,"replay,8,ramih003,LAN,scotd901,MIA02,,Y,M,LAN,A $when Yasiel Puig was called out at 2B, Dodgers manager Don Mattingly challenged the ruling; it was overturned by replay",,,,,
7746,75,"replay,9,ramih003,LAN,scotd901,MIA02,,Y,M,MIA,C $when Yasiel Puig was called safe at 2B, Marlins manager Mike Redmond challenged the ruling; it was overturned by replay",,,,,
7955,59,"ej,redmm001,M,littw901,Called third strike Marlins Manager Mike Redmond ejected by HP umpire Will Little",,,,,
7970,2,"replay,1,ruizc001,PHI,barrt901,MIA02,,Y,M,PHI,C $when Carlos Ruiz was called out at 1B, Phillies manager Ryne Sandberg challenged the ruling; it was overturned by replay because Garrett Jones did not have his foot on the bag while catching the wide throw",,,,,
7970,13,"replay,2,browd004,PHI,barrt901,MIA02,,Y,M,MIA,C $when Domonic Brown is called safe at 1B, Marlins manager Mike Redmond challenged the ruling; it was overturned by replay",,,,,
7997,32,"replay,5,estrm001,MIL,onorb901,MIA02,,Y,M,MIA,C $when Marco Estrada was called safe at 1B, Marlins manager Mike Redmond challenged the ruling; the call was overturned by replay",,,,,
8011,47,"replay,6,reynm001,MIL,onorb901,MIA02,,N,M,MIL,M $when Carlos Gomez was called out at 3B and the run was not allowed on the timing play, Brewers manager Ron Roenicke challenged the ruling; the call was upheld by replay",,,,,
8111,75,"ej,learr801,C,wolcq901,Balls and strikes Marlins Bench Coach Rob Leary ejected by HP umpire Quinn Wolcott",,,,,
8151,31,"replay,5,molij001,TBA,millb901,MIA02,,N,M,TBA,A $Yunel Escobar tried to steal 2B as the pitcher walked to the mound after the play was over; when Escobar was called out, Rays manager Joe Maddon challenged the ruling; the call was upheld by replay",,,,,
8287,9,Marlins left fielder Christian Yelich left the game due to an injured back,,,,,
8287,30,"replay,4,mercj002,PIT,welkt901,MIA02,,Y,M,MIA,A $when Russell Martin was called safe at 2B, Marlins manager Mike Redmond challenged the ruling; the call was overturned by replay",,,,,
8317,61,"originally scored as single, changed to E5 on 06-17-2014, making both runs in inning unearned",,,,,
8343,37,"runs originally scored as earned, changed to unearned on 06-18-2014",,,,,
8343,73,"replay,8,bourj002,MIA,nelsj901,MIA02,,N,M,CHN,A $when J.T. Realmuto was called safe at 1B on a pick off attempt, Cubs manager Rick Renteria challenged the ruling; the call was upheld by replay",,,,,
8357,35,"replay,5,barnd001,CHN,nelsj901,MIA02,,Y,M,CHN,C $when Darwin Barney was called out at 1B, Cubs manager Rick Renteria challenged the ruling; the call was overturned by replay",,,,,
8357,51,Marlins right fielder Giancarlo Stanton left the game due to an injured wrist,,,,,
8384,30,"replay,4,joneg002,MIA,kulpr901,MIA02,F,Y,U,,H $Garrett Jones hit a fly ball down the RF line that was ruled a home run; acting crew chief Ron Kulpa requested a review, which overturned the ruling to a foul ball",,,,,
8384,64,"replay,8,campe001,NYN,kulpr901,MIA02,,N,U,,P $when David Wright was called out at HP, acting crew chief Ron Kulpa requested a review; the call was upheld by replay, saying that the catcher did not block HP without the ball",,,,,
8384,71,"replay,9,younc004,NYN,kulpr901,MIA02,,N,M,NYN,A $when Kirk Nieuwenhuis was called out at HP, Mets manager Terry Collins challenged the ruling; the call was upheld by replay",,,,,
8399,19,Marlins second baseman Rafael Furcal left the game due to an injured leg,,,,,
8478,28,Marlins pitcher Anthony DeSclafani left the game due to an injured arm,,,,,
8478,34,Athletics catcher Derek Norris left the game due to an injured back,,,,,
8478,77,"replay,9,cespy001,OAK,westj901,MIA02,,Y,U,,P $when Coco Crisp was called out at HP, crew chief Joe West requested a review for a potential violation of the plate-blocking rule; there was no violation but the out call was overturned by replay",,,,,
8494,28,Athletics right fielder Josh Reddick left the game due to an injured knee,,,,,
8494,77,"replay,9,mossb001,OAK,westj901,MIA02,,Y,M,MIA,A $when Yoenis Cespedes was called safe at 2B, Marlins manager Mike Redmond challenged the ruling; the call was overturned by replay",,,,,
8509,34,Donovan Solano called for interference,,,,,
8537,74,"replay,9,hernc005,PHI,hallt901,MIA02,,N,M,PHI,C $when Cesar Hernandez was called out at 1B, Phillies manager Ryne Sandberg challenged the ruling; the call was upheld by replay",,,,,
8737,21,Marlins pitcher Henderson Alvarez left the game due to an injured leg,,,,,
8752,64,"replay,8,poseb001,SFN,gormb901,MIA02,,N,M,SFN,C $when Buster Posey was called out at 1B, Giants manager Bruce Bochy challenged the ruling; the call was upheld by replay",,,,,
8878,49,"$the fifth pitch to Nate McLouth was a checked swing that glanced off the catcher's glove and struck HP umpire D.J. Reyburn on the right forearm; after having his arm wrapped, Reyburn remained in the game",,,,,
8893,56,"replay,8,spand001,WAS,kellj901,MIA02,,N,M,MIA,C $when Denard Span was called safe at 1B, Marlins manager Mike Redmond challenged the ruling; the call was upheld by replay",,,,,
8907,56,"replay,8,frazt001,CIN,wintm901,MIA02,,Y,U,,P ej,redmm001,M,wintm901,Replay ruling $when Zack Cozart was called out at HP, crew chief Mike Winters requested a review; the call was overturned because the catcher blocked the plate without the ball; Marlins manager Mike Redmond ejected by Winters for arguing the ruling; Redmond threw his hat and opened his shirt",,,,,
8918,41,"replay,5,joneg002,MIA,wintm901,MIA02,,Y,M,CIN,C $when Garrett Jones was called safe at 1B, Reds manager Bryan Price challenged the ruling; the call was overturned by replay",,,,,
8933,62,"replay,9,penab002,CIN,wintm901,MIA02,,N,M,CIN,A $when Brayan Pena was called out at 2B, Reds manager Bryan Price challenged the ruling; the call was upheld by replay",,,,,
8948,31,"replay,3,valdj002,CIN,wintm901,MIA02,,N,M,CIN,C $when Jordany Valdespin was called safe at 1B, Reds manager Bryan Price challenged the ruling; the call was upheld by replay",,,,,
9084,37,"replay,5,saltj001,MIA,joycj901,MIA02,,N,M,MIA,C $when Jarrod Saltalamacchia was called out at 1B, Marlins manager Mike Redmond challenged the ruling; the call was upheld by replay",,,,,
9121,3,"replay,1,perad001,ARI,mealj901,MIA02,,N,U,,P $when Ender Inciarte was called out at HP, acting crew chief Jerry Meals requested a review; the call was upheld by replay saying the catcher did not block HP without the ball and the runner was out",,,,,
9121,55,"advance to home originally on throwing error which was removed on 0-17-2014, giving batter RBI; run still unearned",,,,,
9173,51,"replay,6,odorr001,TEX,nelsj901,MIA02,,Y,M,MIA,A $when Leonys Martin was called safe on a pickoff attempt, Marlins manager Mike Redmond challenged the ruling; the call was overturned by replay",,,,,
9340,21,Marlins pitcher Henderson Alvarez left the game due to an injured side,,,,,
9368,24,"originally scored 14E3, changed to single on 09-26-2014, giving batter RBI and making run earned",,,,,
9368,48,"replay,6,ozunm001,MIA,wintm901,MIA02,,Y,M,NYN,C $when Marcell Ozuna was called safe at 1B, Mets manager Terry Collins challenged the ruling; the call was overturned by replay",,,,,
9405,19,"ej,flets001,C,wendh902,Called third strike Braves Coach Scott Fletcher ejected by HP umpire Hunter Wendelstedt",,,,,
9405,29,"replay,4,wooda002,ATL,laynj901,MIA02,,N,M,MIA,A $when Andrelton Simmons was called safe at HP, Marlins manager Mike Redmond challenged the ruling; the call was upheld by replay",,,,,
9405,77,"replay,9,valdj002,MIA,laynj901,MIA02,,Y,M,ATL,C $when Jordany Valdespin was called safe at 1B, Braves manager Fredi Gonzalez challenged the ruling; the call Was overturned by replay",,,,,
9405,78,"replay,10,gatte001,ATL,laynj901,MIA02,,Y,U,,H $Evan Gattis' fly to CF struck above the yellow line on the rounded wall; the ball was ruled in play and Gattis reached 3B; crew chief Jerry Layne requested a review, which overturned the call to a home run",,,,,
9420,5,"replay,1,solad001,MIA,laynj901,MIA02,,Y,M,ATL,A $when Christian Yelich was called safe at 1B on a pickoff attempt, Braves manager Fredi Gonzalez challenged the ruling; the call was overturned by replay",,,,,
9600,49,"replay,7,ramow001,WAS,barrt901,MIA02,,N,U,,P $when Ryan Zimmerman was called out at HP, crew chief Ted Barrett requested a review; the call was upheld by review saying the catcher did not block HP and runner was out",,,,,
9656,68,"replay,9,franm004,PHI,vanol901,MIA02,,N,M,PHI,C $when Carlos Ruiz was called out at 3B, Phillies manager Ryne Sandberg challenged the ruling; the call was upheld by replay",,,,,
9750,66,"replay,9,gomej001,ATL,nelsj901,MIA02,,N,M,ATL,T $when umpires ruled Johnny Gomes out on the sliding catch by Marcell Ozuna, Braves manager Fredi Gonzalez challenged the call; the ruling was upheld by replay",,,,,
9805,18,Marlins third baseman Don Kelly left the game due to a broken finger,,,,,
9805,62,Marlins third baseman Don Kelly left the game due to a broken finger,,,,,
9976,5,"replay,1,pradm001,MIA,westj901,MIA02,,N,M,MIA,A $when Dee Gordon was called out at 2B, Marlins manager Mike Redmond challenged the ruling; the call was upheld by replay",,,,,
10033,40,Marlins pitcher Mat Latos left the game due to an injured leg,,,,,
10033,61,"replay,8,cuddm001,NYN,vanol901,MIA02,,N,M,NYN,C $when Michael Cuddyer was called out at 1B, Mets manager Terry Collins challenged the ruling; the call was overturned by replay",,,,,
10056,31,"replay,4,willj003,PHI,onorb901,MIA02,,N,M,PHI,A $when Ryan Howard was called out at HP, Phillies manager Ryne Sandberg challenged the ruling; the call was upheld by replay saying the pitcher did not block HP without the ball",,,,,
10056,76,"replay,9,ozunm001,MIA,onorb901,MIA02,,N,U,,A $when Giancarlo Stanton was caled safe at HP, acting crew chief Brian O'Nora requested a review; the call was upheld by replay",,,,,
10071,7,"replay,1,stanm004,MIA,onorb901,MIA02,,N,M,MIA,P $when Dee Gordon was called out at HP, Marlins manager Mike Redmond challenged the ruling; the call was upheld by replay saying the catcher did not block HP without the ball",,,,,
10071,15,"$on the hit and run, Ichiro Suzuki touched 2B but headed back towards 1B, thinking the ball might be caught; he then headed to 3B without touching the 2B bag on his way by; Suzuki was out on appeal at 2B",,,,,
10245,16,"replay,2,tehej001,ATL,scotd901,MIA02,,Y,M,MIA,A $when Christian Bethancourt was called safe at 3B, Marlins manager Mike Redmond challenged the ruling; the call was overturned by replay",,,,,
10245,31,"replay,3,realj001,MIA,scotd901,MIA02,,N,M,ATL,A $when Christian Yelich was called safe at 2B, Braves manager Fredi Gonzalez challenged the ruling; the call was upheld by replay",,,,,
10260,33,Marlins pitcher Mat Latos left the game due to an injured leg,,,,,
10260,67,"next two plays really one, but must be entered separately for now",,,,,
10260,69,"replay,8,maybc001,ATL,scotd901,MIA02,,Y,M,MIA,A $when Todd Cunningham was called safe at 3B, Marlins manager Mike Redmond challenged the ruling; the call was overturned by replay",,,,,
10275,26,"replay,3,alvah001,MIA,scotd901,MIA02,,Y,M,ATL,C $when Henderson Alvarez was called safe at 1B, Braves manager Fredi Gonzalez challenged the ruling; the call was overturned by replay",,,,,
10275,29,Braves second baseman Phil Gosselin left the game due to an injured hand,,,,,
10288,95,"replay,13,bakej001,MIA,hallt901,MIA02,,Y,M,ARI,A $when Ichiro Suzuki was called safe at 2B, D-Backs manager Chip Hale challenged the ruling; the call was overturned by replay",,,,,
10314,38,$originally scored as steal of home and advance to second, changed to double steal on 05-21-2015,,,,
10314,77,"replay,9,stanm004,MIA,hallt901,MIA02,,Y,M,ARI,C $when Giancarlo Stanton was called safe at 1B, D-Backs manager Chip Hale challenged the ruling; the call was overturned by replay",,,,,
10358,20,"replay,3,yelic001,MIA,emmep901,MIA02,,Y,M,BAL,A $when Christian Yelich was called safe at 2B, Orioles manager Buck Showalter challenged the ruling; the call was overturned by replay",,,,,
10358,78,"replay,10,ozunm001,MIA,emmep901,MIA02,,N,M,MIA,A $when Adeiny Hechavarria was called out at HP, Marlins manager Dan Jennings challenged the ruling; the call was upheld by replay",,,,,
10358,89,"ej,matub001,P,emmep901,Doctored ball Orioles pitcher Brian Matusz ejected by crew chief Paul Emmel for having a foreign substance on his non-pitching arm",,,,,
10493,69,"replay,9,coghc001,CHN,hirsj901,MIA02,,N,M,CHN,A $when Addison Russell was called out at 2B, Cubs manager Joe Maddon challenged the ruling; the call was upheld by replay; Russell rounded 2B too far",,,,,
10510,16,"replay,2,gordd002,MIA,hirsj901,MIA02,,Y,M,MIA,C $when Dee Gordon was called out at 1B, Marlins manager Dan Jennings challenged the ruling; the call was overturned by replay, putting a run on the board",,,,,
10510,47,"$Junior Lake flipped his bat and as he rounded 3B looked at the Marlins dugout and put his finger to his lips as if to quiet the Marlins; catcher J.T. Realmuito and Lake exchanged words; both benches cleared; Jose Fernandez went on the field even though he is on the disabled list, which is against the rules; there were no ejections",,,,,
10510,70,"ej,jennd801,M,hoyej901,Check swing $Marlins Manager Jennings ejected by 1B umpire Hirschbeck for arguing check swing ball 4 ejected by HP umpire James Hoye",,,,,
10626,29,"replay,4,ozunm001,MIA,culbf901,MIA02,F,Y,U,,H $Marcell Ozuna's fly down the LF line was ruled a home run; crew chief Fieldin Culbreth requested a review; the call was overturned by replay to a foul ball",,,,,
10656,9,Marlins third baseman Martin Prado left the game due to an injured shoulder,,,,,
10669,53,"replay,7,solad001,MIA,scotd901,MIA02,,Y,M,NYA,A $when Adeiny Hechavarria was called safe at 1B, Yankees manager Joe Girardi challenged the ruling; the call was overturned by replay",,,,,
10779,17,"replay,2,urenj001,MIA,gormb901,MIA02,,Y,M,MIA,A $when Jose Urena was called out at 1B, Marlins acting manager Dan Jennings challenged the ruling; the call was overturned by replay; Xavier Scruggs missed the tag as Urena ran down the line",,,,,
10779,69,$HP umpire Adam Hamari struck on the sternum by a 95-MPH fast ball that tipped off the catcher's glove, Hamari remained in the game after a consultation with a trainer,,,,
